6.81667e+01	3.60000e+09	2.85024e+03	1.17725e+00	2.43574e+01	2.83203e+00	2.72569e-02	4.03654e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.92054e+01	9.29552e-03	2.34550e-01	5.04841e-05	3.80666e-06	9.34981e-03	0.00000e+00	2.93944e+03	1.18655e+00	2.45920e+01	2.83208e+00	2.72607e-02	4.04589e+00	0.00000e+00	2.93944e+03	1.18655e+00	2.45920e+01	2.83208e+00	2.72607e-02	4.04589e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17725e+00	2.43574e+01	2.83203e+00	2.72569e-02	4.03654e+00	0.00000e+00	8.92054e+01	9.29552e-03	2.34550e-01	5.04841e-05	3.80666e-06	9.34981e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.82500e+01	3.60000e+09	2.85024e+03	1.17759e+00	2.43527e+01	2.83628e+00	2.71165e-02	4.04099e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.90499e+01	1.07745e-02	2.75549e-01	1.32678e-04	1.53513e-05	1.09225e-02	0.00000e+00	2.93929e+03	1.18837e+00	2.46282e+01	2.83641e+00	2.71318e-02	4.05191e+00	0.00000e+00	2.93929e+03	1.18837e+00	2.46282e+01	2.83641e+00	2.71318e-02	4.05191e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17759e+00	2.43527e+01	2.83628e+00	2.71165e-02	4.04099e+00	0.00000e+00	8.90499e+01	1.07745e-02	2.75549e-01	1.32678e-04	1.53513e-05	1.09225e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.83333e+01	3.60000e+09	2.85024e+03	1.17794e+00	2.43480e+01	2.84051e+00	2.69843e-02	4.04543e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.88976e+01	1.20866e-02	3.13753e-01	2.42441e-04	3.10279e-05	1.23601e-02	0.00000e+00	2.93913e+03	1.19002e+00	2.46617e+01	2.84075e+00	2.70153e-02	4.05779e+00	0.00000e+00	2.93913e+03	1.19002e+00	2.46617e+01	2.84075e+00	2.70153e-02	4.05779e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17794e+00	2.43480e+01	2.84051e+00	2.69843e-02	4.04543e+00	0.00000e+00	8.88976e+01	1.20866e-02	3.13753e-01	2.42441e-04	3.10279e-05	1.23601e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.84167e+01	3.60000e+09	2.85024e+03	1.17828e+00	2.43433e+01	2.84472e+00	2.68593e-02	4.04986e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.87453e+01	1.33988e-02	3.51958e-01	3.52205e-04	4.67045e-05	1.37977e-02	0.00000e+00	2.93898e+03	1.19168e+00	2.46952e+01	2.84507e+00	2.69060e-02	4.06366e+00	0.00000e+00	2.93898e+03	1.19168e+00	2.46952e+01	2.84507e+00	2.69060e-02	4.06366e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17828e+00	2.43433e+01	2.84472e+00	2.68593e-02	4.04986e+00	0.00000e+00	8.87453e+01	1.33988e-02	3.51958e-01	3.52205e-04	4.67045e-05	1.37977e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.85000e+01	3.60000e+09	2.85024e+03	1.17862e+00	2.43386e+01	2.84892e+00	2.67408e-02	4.05428e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85929e+01	1.47110e-02	3.90162e-01	4.61968e-04	6.23811e-05	1.52353e-02	0.00000e+00	2.93883e+03	1.19333e+00	2.47287e+01	2.84938e+00	2.68032e-02	4.06951e+00	0.00000e+00	2.93883e+03	1.19333e+00	2.47287e+01	2.84938e+00	2.68032e-02	4.06951e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17862e+00	2.43386e+01	2.84892e+00	2.67408e-02	4.05428e+00	0.00000e+00	8.85929e+01	1.47110e-02	3.90162e-01	4.61968e-04	6.23811e-05	1.52353e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.85833e+01	3.60000e+09	2.85024e+03	1.17897e+00	2.43339e+01	2.85309e+00	2.66280e-02	4.05868e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84406e+01	1.60231e-02	4.28367e-01	5.71732e-04	7.80576e-05	1.66729e-02	0.00000e+00	2.93868e+03	1.19499e+00	2.47622e+01	2.85366e+00	2.67061e-02	4.07536e+00	0.00000e+00	2.93868e+03	1.19499e+00	2.47622e+01	2.85366e+00	2.67061e-02	4.07536e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17897e+00	2.43339e+01	2.85309e+00	2.66280e-02	4.05868e+00	0.00000e+00	8.84406e+01	1.60231e-02	4.28367e-01	5.71732e-04	7.80576e-05	1.66729e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.86667e+01	3.60000e+09	2.85024e+03	1.17931e+00	2.43292e+01	2.85725e+00	2.65202e-02	4.06308e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82927e+01	1.75101e-02	4.62023e-01	8.10807e-04	1.26653e-04	1.84475e-02	0.00000e+00	2.93853e+03	1.19682e+00	2.47912e+01	2.85806e+00	2.66469e-02	4.08153e+00	0.00000e+00	2.93853e+03	1.19682e+00	2.47912e+01	2.85806e+00	2.66469e-02	4.08153e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17931e+00	2.43292e+01	2.85725e+00	2.65202e-02	4.06308e+00	0.00000e+00	8.82927e+01	1.75101e-02	4.62023e-01	8.10807e-04	1.26653e-04	1.84475e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.87500e+01	3.60000e+09	2.85024e+03	1.17965e+00	2.43245e+01	2.86139e+00	2.64168e-02	4.06746e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81481e+01	1.91200e-02	4.92477e-01	1.14094e-03	1.98428e-04	2.04594e-02	0.00000e+00	2.93839e+03	1.19877e+00	2.48170e+01	2.86253e+00	2.66152e-02	4.08792e+00	0.00000e+00	2.93839e+03	1.19877e+00	2.48170e+01	2.86253e+00	2.66152e-02	4.08792e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.17965e+00	2.43245e+01	2.86139e+00	2.64168e-02	4.06746e+00	0.00000e+00	8.81481e+01	1.91200e-02	4.92477e-01	1.14094e-03	1.98428e-04	2.04594e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.88333e+01	3.60000e+09	2.85024e+03	1.18000e+00	2.43199e+01	2.86550e+00	2.63174e-02	4.07182e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80034e+01	2.07300e-02	5.22930e-01	1.47107e-03	2.70202e-04	2.24713e-02	0.00000e+00	2.93824e+03	1.20073e+00	2.48428e+01	2.86698e+00	2.65876e-02	4.09429e+00	0.00000e+00	2.93824e+03	1.20073e+00	2.48428e+01	2.86698e+00	2.65876e-02	4.09429e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18000e+00	2.43199e+01	2.86550e+00	2.63174e-02	4.07182e+00	0.00000e+00	8.80034e+01	2.07300e-02	5.22930e-01	1.47107e-03	2.70202e-04	2.24713e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.89167e+01	3.60000e+09	2.85024e+03	1.18035e+00	2.43153e+01	2.86961e+00	2.62214e-02	4.07617e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78587e+01	2.23400e-02	5.53384e-01	1.80120e-03	3.41977e-04	2.44831e-02	0.00000e+00	2.93810e+03	1.20269e+00	2.48687e+01	2.87141e+00	2.65633e-02	4.10066e+00	0.00000e+00	2.93810e+03	1.20269e+00	2.48687e+01	2.87141e+00	2.65633e-02	4.10066e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18035e+00	2.43153e+01	2.86961e+00	2.62214e-02	4.07617e+00	0.00000e+00	8.78587e+01	2.23400e-02	5.53384e-01	1.80120e-03	3.41977e-04	2.44831e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.90000e+01	3.60000e+09	2.85024e+03	1.18069e+00	2.43107e+01	2.87369e+00	2.61285e-02	4.08051e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77140e+01	2.39499e-02	5.83837e-01	2.13133e-03	4.13752e-04	2.64950e-02	0.00000e+00	2.93795e+03	1.20464e+00	2.48945e+01	2.87582e+00	2.65422e-02	4.10700e+00	0.00000e+00	2.93795e+03	1.20464e+00	2.48945e+01	2.87582e+00	2.65422e-02	4.10700e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18069e+00	2.43107e+01	2.87369e+00	2.61285e-02	4.08051e+00	0.00000e+00	8.77140e+01	2.39499e-02	5.83837e-01	2.13133e-03	4.13752e-04	2.64950e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.90833e+01	3.60000e+09	2.85024e+03	1.18104e+00	2.43061e+01	2.87775e+00	2.60383e-02	4.08483e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75719e+01	2.56194e-02	6.11651e-01	2.59651e-03	5.38974e-04	2.87549e-02	0.00000e+00	2.93781e+03	1.20666e+00	2.49177e+01	2.88035e+00	2.65772e-02	4.11358e+00	0.00000e+00	2.93781e+03	1.20666e+00	2.49177e+01	2.88035e+00	2.65772e-02	4.11358e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18104e+00	2.43061e+01	2.87775e+00	2.60383e-02	4.08483e+00	0.00000e+00	8.75719e+01	2.56194e-02	6.11651e-01	2.59651e-03	5.38974e-04	2.87549e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.91667e+01	3.60000e+09	2.85024e+03	1.18139e+00	2.43015e+01	2.88180e+00	2.59505e-02	4.08914e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74329e+01	2.73615e-02	6.36252e-01	3.22606e-03	7.29245e-04	3.13168e-02	0.00000e+00	2.93767e+03	1.20875e+00	2.49377e+01	2.88502e+00	2.66798e-02	4.12045e+00	0.00000e+00	2.93767e+03	1.20875e+00	2.49377e+01	2.88502e+00	2.66798e-02	4.12045e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18139e+00	2.43015e+01	2.88180e+00	2.59505e-02	4.08914e+00	0.00000e+00	8.74329e+01	2.73615e-02	6.36252e-01	3.22606e-03	7.29245e-04	3.13168e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.92500e+01	3.60000e+09	2.85024e+03	1.18173e+00	2.42969e+01	2.88583e+00	2.58649e-02	4.09343e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72939e+01	2.91035e-02	6.60854e-01	3.85561e-03	9.19517e-04	3.38786e-02	0.00000e+00	2.93753e+03	1.21084e+00	2.49578e+01	2.88968e+00	2.67845e-02	4.12730e+00	0.00000e+00	2.93753e+03	1.21084e+00	2.49578e+01	2.88968e+00	2.67845e-02	4.12730e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18173e+00	2.42969e+01	2.88583e+00	2.58649e-02	4.09343e+00	0.00000e+00	8.72939e+01	2.91035e-02	6.60854e-01	3.85561e-03	9.19517e-04	3.38786e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.93333e+01	3.60000e+09	2.85024e+03	1.18208e+00	2.42924e+01	2.88984e+00	2.57813e-02	4.09770e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71549e+01	3.08455e-02	6.85455e-01	4.48516e-03	1.10979e-03	3.64404e-02	0.00000e+00	2.93739e+03	1.21293e+00	2.49778e+01	2.89432e+00	2.68911e-02	4.13414e+00	0.00000e+00	2.93739e+03	1.21293e+00	2.49778e+01	2.89432e+00	2.68911e-02	4.13414e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18208e+00	2.42924e+01	2.88984e+00	2.57813e-02	4.09770e+00	0.00000e+00	8.71549e+01	3.08455e-02	6.85455e-01	4.48516e-03	1.10979e-03	3.64404e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.94167e+01	3.60000e+09	2.85024e+03	1.18243e+00	2.42878e+01	2.89383e+00	2.56993e-02	4.10196e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70159e+01	3.25875e-02	7.10057e-01	5.11471e-03	1.30006e-03	3.90023e-02	0.00000e+00	2.93726e+03	1.21502e+00	2.49979e+01	2.89894e+00	2.69994e-02	4.14096e+00	0.00000e+00	2.93726e+03	1.21502e+00	2.49979e+01	2.89894e+00	2.69994e-02	4.14096e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18243e+00	2.42878e+01	2.89383e+00	2.56993e-02	4.10196e+00	0.00000e+00	8.70159e+01	3.25875e-02	7.10057e-01	5.11471e-03	1.30006e-03	3.90023e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.95000e+01	3.60000e+09	2.85024e+03	1.18278e+00	2.42833e+01	2.89780e+00	2.56189e-02	4.10620e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68783e+01	3.43333e-02	7.33266e-01	5.84831e-03	1.55245e-03	4.17340e-02	0.00000e+00	2.93712e+03	1.21711e+00	2.50166e+01	2.90365e+00	2.71714e-02	4.14794e+00	0.00000e+00	2.93712e+03	1.21711e+00	2.50166e+01	2.90365e+00	2.71714e-02	4.14794e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18278e+00	2.42833e+01	2.89780e+00	2.56189e-02	4.10620e+00	0.00000e+00	8.68783e+01	3.43333e-02	7.33266e-01	5.84831e-03	1.55245e-03	4.17340e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.95833e+01	3.60000e+09	2.85024e+03	1.18313e+00	2.42788e+01	2.90176e+00	2.55399e-02	4.11043e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67434e+01	3.60871e-02	7.53450e-01	6.80787e-03	1.93973e-03	4.48347e-02	0.00000e+00	2.93698e+03	1.21922e+00	2.50322e+01	2.90856e+00	2.74796e-02	4.15526e+00	0.00000e+00	2.93698e+03	1.21922e+00	2.50322e+01	2.90856e+00	2.74796e-02	4.15526e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18313e+00	2.42788e+01	2.90176e+00	2.55399e-02	4.11043e+00	0.00000e+00	8.67434e+01	3.60871e-02	7.53450e-01	6.80787e-03	1.93973e-03	4.48347e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.96667e+01	3.60000e+09	2.85024e+03	1.18348e+00	2.42743e+01	2.90569e+00	2.54621e-02	4.11464e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66086e+01	3.78410e-02	7.73634e-01	7.76744e-03	2.32701e-03	4.79354e-02	0.00000e+00	2.93685e+03	1.22132e+00	2.50479e+01	2.91346e+00	2.77891e-02	4.16257e+00	0.00000e+00	2.93685e+03	1.22132e+00	2.50479e+01	2.91346e+00	2.77891e-02	4.16257e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18348e+00	2.42743e+01	2.90569e+00	2.54621e-02	4.11464e+00	0.00000e+00	8.66086e+01	3.78410e-02	7.73634e-01	7.76744e-03	2.32701e-03	4.79354e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.97500e+01	3.60000e+09	2.85024e+03	1.18383e+00	2.42698e+01	2.90962e+00	2.53855e-02	4.11883e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64738e+01	3.95948e-02	7.93818e-01	8.72700e-03	2.71429e-03	5.10361e-02	0.00000e+00	2.93671e+03	1.22343e+00	2.50636e+01	2.91834e+00	2.80997e-02	4.16987e+00	0.00000e+00	2.93671e+03	1.22343e+00	2.50636e+01	2.91834e+00	2.80997e-02	4.16987e+00	0.00000e+00	3.06000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85024e+03	1.18383e+00	2.42698e+01	2.90962e+00	2.53855e-02	4.11883e+00	0.00000e+00	8.64738e+01	3.95948e-02	7.93818e-01	8.72700e-03	2.71429e-03	5.10361e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.98333e+01	3.60000e+09	2.93661e+03	1.21736e+00	2.50831e+01	2.92310e+00	2.82985e-02	4.16876e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.99644e+01	4.16451e-04	1.05081e-02	2.26175e-06	1.70543e-07	4.18883e-04	0.00000e+00	3.02657e+03	1.21778e+00	2.50937e+01	2.92310e+00	2.82987e-02	4.16918e+00	0.00000e+00	3.02657e+03	1.21778e+00	2.50937e+01	2.92310e+00	2.82987e-02	4.16918e+00	0.00000e+00	3.15000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.93661e+03	1.21736e+00	2.50831e+01	2.92310e+00	2.82985e-02	4.16876e+00	0.00000e+00	8.99644e+01	4.16451e-04	1.05081e-02	2.26175e-06	1.70543e-07	4.18883e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
6.99167e+01	3.60000e+09	2.93661e+03	1.21677e+00	2.50797e+01	2.92744e+00	2.81022e-02	4.17231e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.98008e+01	2.32977e-03	5.87861e-02	1.26530e-05	9.54078e-07	2.34338e-03	0.00000e+00	3.02641e+03	1.21910e+00	2.51385e+01	2.92745e+00	2.81032e-02	4.17466e+00	0.00000e+00	3.02641e+03	1.21910e+00	2.51385e+01	2.92745e+00	2.81032e-02	4.17466e+00	0.00000e+00	3.15000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.93661e+03	1.21677e+00	2.50797e+01	2.92744e+00	2.81022e-02	4.17231e+00	0.00000e+00	8.98008e+01	2.32977e-03	5.87861e-02	1.26530e-05	9.54078e-07	2.34338e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
