1.66667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84604e+01	1.16669e-02	3.94832e-01	5.09051e-04	4.57864e-05	1.22217e-02	0.00000e+00	8.84604e+01	1.16669e-02	3.94832e-01	5.09051e-04	4.57864e-05	1.22217e-02	0.00000e+00	8.84604e+01	1.16669e-02	3.94832e-01	5.09051e-04	4.57864e-05	1.22217e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84604e+01	1.16669e-02	3.94832e-01	5.09051e-04	4.57864e-05	1.22217e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.75000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83863e+01	1.23560e-02	4.11664e-01	5.96573e-04	5.66722e-05	1.30092e-02	0.00000e+00	8.83863e+01	1.23560e-02	4.11664e-01	5.96573e-04	5.66722e-05	1.30092e-02	0.00000e+00	8.83863e+01	1.23560e-02	4.11664e-01	5.96573e-04	5.66722e-05	1.30092e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83863e+01	1.23560e-02	4.11664e-01	5.96573e-04	5.66722e-05	1.30092e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.83333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83137e+01	1.31457e-02	4.26962e-01	7.31751e-04	7.52009e-05	1.39527e-02	0.00000e+00	8.83137e+01	1.31457e-02	4.26962e-01	7.31751e-04	7.52009e-05	1.39527e-02	0.00000e+00	8.83137e+01	1.31457e-02	4.26962e-01	7.31751e-04	7.52009e-05	1.39527e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83137e+01	1.31457e-02	4.26962e-01	7.31751e-04	7.52009e-05	1.39527e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
1.91667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82411e+01	1.39355e-02	4.42259e-01	8.66929e-04	9.37296e-05	1.48962e-02	0.00000e+00	8.82411e+01	1.39355e-02	4.42259e-01	8.66929e-04	9.37296e-05	1.48962e-02	0.00000e+00	8.82411e+01	1.39355e-02	4.42259e-01	8.66929e-04	9.37296e-05	1.48962e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82411e+01	1.39355e-02	4.42259e-01	8.66929e-04	9.37296e-05	1.48962e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.00000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81685e+01	1.47253e-02	4.57556e-01	1.00211e-03	1.12258e-04	1.58397e-02	0.00000e+00	8.81685e+01	1.47253e-02	4.57556e-01	1.00211e-03	1.12258e-04	1.58397e-02	0.00000e+00	8.81685e+01	1.47253e-02	4.57556e-01	1.00211e-03	1.12258e-04	1.58397e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81685e+01	1.47253e-02	4.57556e-01	1.00211e-03	1.12258e-04	1.58397e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.08333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80959e+01	1.55151e-02	4.72854e-01	1.13728e-03	1.30787e-04	1.67832e-02	0.00000e+00	8.80959e+01	1.55151e-02	4.72854e-01	1.13728e-03	1.30787e-04	1.67832e-02	0.00000e+00	8.80959e+01	1.55151e-02	4.72854e-01	1.13728e-03	1.30787e-04	1.67832e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80959e+01	1.55151e-02	4.72854e-01	1.13728e-03	1.30787e-04	1.67832e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.16667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80233e+01	1.63049e-02	4.88151e-01	1.27246e-03	1.49316e-04	1.77267e-02	0.00000e+00	8.80233e+01	1.63049e-02	4.88151e-01	1.27246e-03	1.49316e-04	1.77267e-02	0.00000e+00	8.80233e+01	1.63049e-02	4.88151e-01	1.27246e-03	1.49316e-04	1.77267e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80233e+01	1.63049e-02	4.88151e-01	1.27246e-03	1.49316e-04	1.77267e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.25000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79507e+01	1.70947e-02	5.03449e-01	1.40764e-03	1.67844e-04	1.86701e-02	0.00000e+00	8.79507e+01	1.70947e-02	5.03449e-01	1.40764e-03	1.67844e-04	1.86701e-02	0.00000e+00	8.79507e+01	1.70947e-02	5.03449e-01	1.40764e-03	1.67844e-04	1.86701e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79507e+01	1.70947e-02	5.03449e-01	1.40764e-03	1.67844e-04	1.86701e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.33333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78781e+01	1.78844e-02	5.18746e-01	1.54282e-03	1.86373e-04	1.96136e-02	0.00000e+00	8.78781e+01	1.78844e-02	5.18746e-01	1.54282e-03	1.86373e-04	1.96136e-02	0.00000e+00	8.78781e+01	1.78844e-02	5.18746e-01	1.54282e-03	1.86373e-04	1.96136e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78781e+01	1.78844e-02	5.18746e-01	1.54282e-03	1.86373e-04	1.96136e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.41667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78055e+01	1.86742e-02	5.34044e-01	1.67800e-03	2.04902e-04	2.05571e-02	0.00000e+00	8.78055e+01	1.86742e-02	5.34044e-01	1.67800e-03	2.04902e-04	2.05571e-02	0.00000e+00	8.78055e+01	1.86742e-02	5.34044e-01	1.67800e-03	2.04902e-04	2.05571e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78055e+01	1.86742e-02	5.34044e-01	1.67800e-03	2.04902e-04	2.05571e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.50000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77329e+01	1.94640e-02	5.49341e-01	1.81317e-03	2.23430e-04	2.15006e-02	0.00000e+00	8.77329e+01	1.94640e-02	5.49341e-01	1.81317e-03	2.23430e-04	2.15006e-02	0.00000e+00	8.77329e+01	1.94640e-02	5.49341e-01	1.81317e-03	2.23430e-04	2.15006e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77329e+01	1.94640e-02	5.49341e-01	1.81317e-03	2.23430e-04	2.15006e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.58333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76607e+01	2.02763e-02	5.64205e-01	1.96852e-03	2.46844e-04	2.24917e-02	0.00000e+00	8.76607e+01	2.02763e-02	5.64205e-01	1.96852e-03	2.46844e-04	2.24917e-02	0.00000e+00	8.76607e+01	2.02763e-02	5.64205e-01	1.96852e-03	2.46844e-04	2.24917e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76607e+01	2.02763e-02	5.64205e-01	1.96852e-03	2.46844e-04	2.24917e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.66667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75903e+01	2.11875e-02	5.77162e-01	2.21247e-03	2.91714e-04	2.36917e-02	0.00000e+00	8.75903e+01	2.11875e-02	5.77162e-01	2.21247e-03	2.91714e-04	2.36917e-02	0.00000e+00	8.75903e+01	2.11875e-02	5.77162e-01	2.21247e-03	2.91714e-04	2.36917e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75903e+01	2.11875e-02	5.77162e-01	2.21247e-03	2.91714e-04	2.36917e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.75000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75199e+01	2.20987e-02	5.90119e-01	2.45641e-03	3.36583e-04	2.48917e-02	0.00000e+00	8.75199e+01	2.20987e-02	5.90119e-01	2.45641e-03	3.36583e-04	2.48917e-02	0.00000e+00	8.75199e+01	2.20987e-02	5.90119e-01	2.45641e-03	3.36583e-04	2.48917e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75199e+01	2.20987e-02	5.90119e-01	2.45641e-03	3.36583e-04	2.48917e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.83333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74495e+01	2.30099e-02	6.03077e-01	2.70036e-03	3.81452e-04	2.60917e-02	0.00000e+00	8.74495e+01	2.30099e-02	6.03077e-01	2.70036e-03	3.81452e-04	2.60917e-02	0.00000e+00	8.74495e+01	2.30099e-02	6.03077e-01	2.70036e-03	3.81452e-04	2.60917e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74495e+01	2.30099e-02	6.03077e-01	2.70036e-03	3.81452e-04	2.60917e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.91667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73792e+01	2.39211e-02	6.16034e-01	2.94430e-03	4.26322e-04	2.72918e-02	0.00000e+00	8.73792e+01	2.39211e-02	6.16034e-01	2.94430e-03	4.26322e-04	2.72918e-02	0.00000e+00	8.73792e+01	2.39211e-02	6.16034e-01	2.94430e-03	4.26322e-04	2.72918e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73792e+01	2.39211e-02	6.16034e-01	2.94430e-03	4.26322e-04	2.72918e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.00000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73088e+01	2.48323e-02	6.28992e-01	3.18825e-03	4.71191e-04	2.84918e-02	0.00000e+00	8.73088e+01	2.48323e-02	6.28992e-01	3.18825e-03	4.71191e-04	2.84918e-02	0.00000e+00	8.73088e+01	2.48323e-02	6.28992e-01	3.18825e-03	4.71191e-04	2.84918e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73088e+01	2.48323e-02	6.28992e-01	3.18825e-03	4.71191e-04	2.84918e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.08333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72384e+01	2.57435e-02	6.41949e-01	3.43219e-03	5.16060e-04	2.96918e-02	0.00000e+00	8.72384e+01	2.57435e-02	6.41949e-01	3.43219e-03	5.16060e-04	2.96918e-02	0.00000e+00	8.72384e+01	2.57435e-02	6.41949e-01	3.43219e-03	5.16060e-04	2.96918e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72384e+01	2.57435e-02	6.41949e-01	3.43219e-03	5.16060e-04	2.96918e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.16667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71680e+01	2.66548e-02	6.54906e-01	3.67613e-03	5.60930e-04	3.08918e-02	0.00000e+00	8.71680e+01	2.66548e-02	6.54906e-01	3.67613e-03	5.60930e-04	3.08918e-02	0.00000e+00	8.71680e+01	2.66548e-02	6.54906e-01	3.67613e-03	5.60930e-04	3.08918e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71680e+01	2.66548e-02	6.54906e-01	3.67613e-03	5.60930e-04	3.08918e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.25000e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70977e+01	2.75660e-02	6.67864e-01	3.92008e-03	6.05799e-04	3.20918e-02	0.00000e+00	8.70977e+01	2.75660e-02	6.67864e-01	3.92008e-03	6.05799e-04	3.20918e-02	0.00000e+00	8.70977e+01	2.75660e-02	6.67864e-01	3.92008e-03	6.05799e-04	3.20918e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70977e+01	2.75660e-02	6.67864e-01	3.92008e-03	6.05799e-04	3.20918e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.33333e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70273e+01	2.84772e-02	6.80821e-01	4.16402e-03	6.50668e-04	3.32919e-02	0.00000e+00	8.70273e+01	2.84772e-02	6.80821e-01	4.16402e-03	6.50668e-04	3.32919e-02	0.00000e+00	8.70273e+01	2.84772e-02	6.80821e-01	4.16402e-03	6.50668e-04	3.32919e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70273e+01	2.84772e-02	6.80821e-01	4.16402e-03	6.50668e-04	3.32919e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.41667e+00	1.80000e+09	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69569e+01	2.93884e-02	6.93779e-01	4.40797e-03	6.95538e-04	3.44919e-02	0.00000e+00	8.69569e+01	2.93884e-02	6.93779e-01	4.40797e-03	6.95538e-04	3.44919e-02	0.00000e+00	8.69569e+01	2.93884e-02	6.93779e-01	4.40797e-03	6.95538e-04	3.44919e-02	0.00000e+00	9.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69569e+01	2.93884e-02	6.93779e-01	4.40797e-03	6.95538e-04	3.44919e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
